0,00:00,27.3,1014.4,0.0,0.0,2.7,1.4,0.0,24.2,0.0,147.0,25.5,43,8 Dec,32.5,25.0,83,1240
0,00:10,27.3,1014.4,0.0,0.0,4.9,1.2,0.0,24.2,0.0,138.0,25.5,43,8 Dec,31.8,25.0,83,1240
0,00:20,27.3,1014.4,0.0,0.0,5.4,2.0,0.0,24.2,0.0,176.0,25.5,43,8 Dec,31.1,25.0,83,1240
0,00:30,27.2,1014.3,0.0,0.0,4.5,1.5,0.0,24.3,0.0,40.0,25.4,43,8 Dec,31.8,25.1,84,1160
0,00:40,27.1,1014.3,0.0,0.0,4.0,1.3,0.0,24.2,0.0,233.0,25.4,43,8 Dec,32.3,25.0,84,1160
0,00:50,27.1,1014.2,0.0,0.0,4.5,2.1,0.0,24.2,0.0,233.0,25.4,43,8 Dec,31.6,25.0,84,1160
0,01:00,27.1,1014.0,0.0,0.0,4.0,1.3,0.0,24.2,0.0,174.0,25.4,43,8 Dec,32.3,25.0,84,1160
0,01:10,27.0,1013.9,0.0,0.0,3.1,1.2,0.0,24.1,0.0,164.0,25.3,43,8 Dec,32.2,24.9,84,1160
0,01:20,27.0,1013.7,0.0,0.0,4.5,1.4,0.0,24.3,0.0,165.0,25.3,43,8 Dec,31.6,25.0,85,1080
0,01:30,26.9,1013.5,0.0,0.0,2.7,1.3,0.0,24.2,0.0,207.0,25.3,43,8 Dec,32.1,24.9,85,1080
0,01:40,26.8,1013.5,0.0,0.0,2.7,0.8,0.0,24.3,0.0,185.0,25.3,43,8 Dec,32.1,25.0,86,1000
0,01:50,26.8,1013.4,0.0,0.0,2.2,0.7,0.0,24.3,0.0,233.0,25.3,43,8 Dec,32.1,25.0,86,1000
0,02:00,26.8,1013.4,0.0,0.0,3.1,1.4,0.0,24.3,0.0,178.0,25.3,43,8 Dec,32.1,25.0,86,1000
0,02:10,26.7,1013.3,0.0,0.0,2.7,1.1,0.0,24.2,0.0,152.0,25.2,43,8 Dec,31.9,24.9,86,1000
0,02:20,26.9,1013.1,0.0,0.0,2.2,0.9,0.0,24.4,0.0,173.0,25.2,43,8 Dec,32.2,25.1,86,1000
0,02:30,26.8,1012.9,0.0,0.0,2.2,1.2,0.0,24.3,0.0,161.0,25.2,43,8 Dec,32.1,25.0,86,1000
0,02:40,26.7,1012.9,0.0,0.0,2.7,1.3,0.0,24.2,0.0,158.0,25.2,43,8 Dec,31.9,24.9,86,1000
0,02:50,26.7,1012.8,0.0,0.0,2.2,0.8,0.0,24.2,0.0,216.0,25.2,43,8 Dec,31.9,24.9,86,1000
0,03:00,26.8,1012.7,0.0,0.0,2.7,1.4,0.0,24.3,0.0,152.0,25.1,43,8 Dec,32.1,25.0,86,1000
0,03:10,26.8,1012.5,0.0,0.0,2.7,0.9,0.0,24.3,0.0,178.0,25.1,43,8 Dec,32.1,25.0,86,1000
0,03:20,26.7,1012.2,0.0,0.0,3.1,2.0,0.0,24.2,0.0,168.0,25.1,43,8 Dec,31.9,24.9,86,1000
0,03:30,26.6,1012.2,0.0,0.0,4.9,1.5,0.0,24.3,0.0,223.0,25.0,43,8 Dec,31.2,24.9,87,920
0,03:40,26.6,1012.1,0.0,0.0,3.1,1.4,0.0,24.3,0.0,186.0,25.0,43,8 Dec,31.9,24.9,87,920
0,03:50,26.6,1012.2,0.0,0.0,2.2,0.9,0.0,24.3,0.0,161.0,25.0,43,8 Dec,31.9,24.9,87,920
0,04:00,26.5,1012.0,0.0,0.0,2.7,1.2,0.0,24.2,0.0,117.0,24.9,43,8 Dec,31.7,24.8,87,920
0,04:10,26.5,1012.1,0.0,0.0,2.2,0.7,0.0,24.2,0.0,105.0,24.9,43,8 Dec,31.7,24.8,87,920
0,04:20,26.3,1012.2,0.0,0.0,0.9,0.4,0.0,24.2,0.0,46.0,24.9,43,8 Dec,32.2,24.7,88,840
0,04:30,26.2,1012.2,0.0,0.0,1.3,0.5,0.0,24.2,0.0,100.0,24.9,43,8 Dec,32.2,24.8,89,800
0,04:40,26.3,1012.2,0.0,0.0,1.8,0.4,0.0,24.2,0.0,147.0,24.9,43,8 Dec,31.5,24.7,88,840
0,04:50,26.3,1012.1,0.0,0.0,2.7,1.5,0.0,24.2,0.0,135.0,24.8,43,8 Dec,31.5,24.7,88,840
0,05:00,26.2,1012.4,0.0,0.0,1.8,0.8,0.0,24.1,0.0,164.0,24.8,43,8 Dec,31.3,24.6,88,840
0,05:10,26.2,1012.4,0.0,0.0,1.3,0.6,0.0,24.1,0.0,83.0,24.8,43,8 Dec,32,24.6,88,840
0,05:20,26.2,1012.5,0.0,0.0,1.8,1.1,0.0,24.1,0.0,151.0,24.8,43,8 Dec,31.3,24.6,88,840
0,05:30,26.1,1012.5,0.0,0.0,2.7,1.1,0.0,24.0,0.0,165.0,24.8,43,8 Dec,31.2,24.5,88,840
0,05:40,26.2,1012.6,0.0,0.0,1.8,0.5,0.0,24.1,0.0,143.0,24.7,43,8 Dec,31.3,24.6,88,840
0,05:50,25.9,1012.6,0.0,0.0,1.3,0.5,0.0,23.8,0.0,135.0,24.7,43,8 Dec,31.6,24.4,88,840
0,06:00,25.9,1012.6,0.0,0.0,1.3,0.2,0.0,23.9,0.0,100.0,24.7,43,8 Dec,31.7,24.5,89,800
0,06:10,25.7,1012.8,0.0,0.0,1.3,0.3,0.0,23.7,0.0,178.0,24.7,43,8 Dec,31.4,24.3,89,800
0,06:20,25.9,1013.2,0.0,0.0,0.9,0.4,0.0,23.9,0.0,331.0,24.7,43,8 Dec,31.7,24.5,89,800
0,06:30,25.9,1013.3,0.0,0.0,0.9,0.4,0.0,23.9,0.0,56.0,24.7,43,8 Dec,31.7,24.5,89,800
0,06:40,25.6,1013.2,0.0,0.0,1.3,0.7,0.0,24.0,0.0,39.0,24.6,43,8 Dec,31.4,24.4,91,640
0,06:50,25.8,1013.3,0.0,0.0,1.3,0.7,0.0,24.2,0.0,223.0,24.6,43,8 Dec,31.7,24.6,91,640
0,07:00,25.6,1013.4,0.0,0.0,1.3,0.4,0.0,24.0,0.0,35.0,24.6,43,8 Dec,31.4,24.4,91,640
0,07:10,25.8,1013.7,0.0,0.0,1.3,0.7,0.0,24.0,0.0,63.0,24.6,43,8 Dec,31.6,24.5,90,720
0,07:20,25.8,1013.7,0.0,0.0,2.2,0.9,5.0,24.0,0.0,89.0,24.6,43,8 Dec,30.9,24.5,90,720
0,07:30,25.7,1013.9,0.0,0.0,1.3,0.3,5.0,24.1,0.0,11.0,24.6,43,8 Dec,31.6,24.5,91,640
0,07:40,25.6,1014.0,0.0,0.0,1.8,0.7,5.0,24.2,0.0,344.0,24.5,43,8 Dec,30.8,24.6,92,560
0,07:50,25.6,1014.3,0.0,0.0,1.3,0.8,9.0,24.2,0.0,1.0,24.6,43,8 Dec,31.5,24.6,92,560
0,08:00,25.6,1014.5,0.0,0.0,1.8,0.8,11.0,24.2,0.0,13.0,24.5,43,8 Dec,30.8,24.6,92,560
0,08:10,25.7,1014.9,0.0,0.0,1.3,0.8,9.0,24.3,0.0,35.0,24.5,43,8 Dec,31,24.7,92,560
0,08:20,25.7,1015.1,0.0,0.0,1.8,0.6,11.0,24.3,0.0,15.0,24.4,43,8 Dec,31,24.7,92,560
0,08:30,25.6,1015.1,0.0,0.0,1.8,0.9,18.0,24.2,0.0,13.0,24.4,43,8 Dec,30.8,24.6,92,560
0,08:40,25.7,1015.1,0.0,0.0,1.8,0.9,25.0,24.3,0.0,1.0,24.4,43,8 Dec,31,24.7,92,560
0,08:50,25.8,1015.3,0.0,0.0,0.9,0.5,26.0,24.4,0.0,9.0,24.4,43,8 Dec,31.9,24.8,92,560
0,09:00,26.1,1015.3,0.0,0.0,1.3,0.5,26.0,24.5,0.0,319.0,24.4,43,8 Dec,32.2,24.9,91,640
0,09:10,26.3,1015.4,0.0,0.0,1.8,0.8,28.0,24.3,0.0,269.0,24.4,43,8 Dec,31.6,24.9,89,800
0,09:20,26.3,1015.4,0.0,0.0,3.1,1.7,44.0,24.3,0.0,233.0,24.4,43,8 Dec,31.6,24.9,89,800
